ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
1134,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-040,,100B-FCU-BFL-040,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.40 ห้องจำลองการรักษาด้วยคลื่นแม่เหล็ก",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1135,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-041,,100B-FCU-BFL-041,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.41 ห้องพักทานอาหารเจ้าหน้าที่",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1136,CARRIER,42CH008W3RL,100B01-HVAC-FCU-B1.FL-042,,100B-FCU-BFL-042,44VL7288879,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.42 CAPACITY 24,290 BTU ห้องควบคุม Lina C2",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1137,CARRIER,42CH0085WLG,100B01-HVAC-FCU-B1.FL-043,,100B-FCU-BFL-043,44V01411757,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.43 CAPACITY 25,350 BTU Control room",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1138,CARRIER,42CH008W3RL,100B01-HVAC-FCU-B1.FL-044,,100B-FCU-BFL-044,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.44 ห้องควบคุม LINAC",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1139,CARRIER,42CH012BW3RP,100B01-HVAC-FCU-B1.FL-045,,100B-FCU-BFL-045,44VF1408166,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.45 CAPACITY 38,660 BTU โถงทางเดินชั้นลอย",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1140,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-046,,100B-FCU-BFL-046,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.46 CAPACITY 25,350 BTU OFFICE",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1141,CARRIER,42CH008BW3R0,100B01-HVAC-FCU-B1.FL-047,,100B-FCU-BFL-047,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.47 CAPACITY 25,350 BTU Loung room",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1142,CARRIER,42CH006BW3R0,100B01-HVAC-FCU-B1.FL-048,,100B-FCU-BFL-048,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.48 CAPACITY 20,200 BTU STAFF Room1",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1143,CARRIER,42CH008W3R0,100B01-HVAC-FCU-B1.FL-049,,100B-FCU-BFL-049,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.49 CAPACITY 25,350 BTU Meeting room",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1144,CARRIER,42CH006BW3R0,100B01-HVAC-FCU-B1.FL-050,,100B-FCU-BFL-050,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.50 CAPACITY 20,270 BTU STAFF Room2",,FL.B,"In Use",,,2022-08-31,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1145,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-051,,100B-FCU-BFL-051,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.51 โถงทางเดิน Treatment",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1146,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-052,,100B-FCU-BFL-052,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.52 HOTR LAB",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1147,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-053,,100B-FCU-BFL-053,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.53 HOTR LAB",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1148,N/A,N/A,100B01-HVAC-FCU-B1.FL-054,,100B-FCU-BFL-054,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.54 ห้องประชุม เครื่องอยู่รอบนอกทางเดิน",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1149,CARRIER,42CH010W3LP,100B01-HVAC-FCU-B1.FL-055,,100B-FCU-BFL-055,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.55 ห้องตรวจ 4",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1150,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-056,,100B-FCU-BFL-056,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.56 ห้องให้คำปรึกษา ห้องที่ 1",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1151,CARRIER,42CH004BW2R0,100B01-HVAC-FCU-B1.FL-057,,100B-FCU-BFL-057,44VF1408723,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.57 ห้อง Thyroduptaketest",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1152,CARRIER,42CH006W3RP,100B01-HVAC-FCU-B1.FL-058,,100B_FCU-BFL-058,44VH7279478,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.58 ห้องพักฟื้นในห้องแร่รังสี เครื่องอยู่ฝั่ง เซเว่น",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1153,CARRIER,42CH012W3LP,100B01-HVAC-FCU-B1.FL-059,,100B-FCU-BFL-059,44VL7288901,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.59 โถ่งแร่รังสี เครื่องอยู่ฝั่ง เซเว่น",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1154,CARRIER,42CH008W3LP,100B01-HVAC-FCU-B1.FL-060,,100B-FCU-BFL-060,44VL7288877,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.60 ห้องจ่ายไฟเครื่องอยู่ฝั่ง เซเว่น",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1155,CARRIER,42CH008W3RP,100B01-HVAC-FCU-B1.FL-061,,100B-FCU-BFL-061,44VL7288878,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.61 CAPACITY 24,290 BTU ห้องจ่ายไฟเครื่องอยู่ฝั่ง เซเว่น",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1156,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-062,,100B-FCU-BFL-062,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.62 ห้องจ่ายไฟเครื่องอยู่ฝั่ง เซเว่น",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1157,CARRIER,42CH012W3LP,100B01-HVAC-FCU-B1.FL-063,,100B-FCU-BFL-063,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.63 CAPACITY 37360 BTU ทางเดินห้องเวชศาสตร์นิวเครียร์ เครื่องอยู่ฝั่ง เซเว่น",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1158,Carrier,42CH010W3LP,100B01-HVAC-FCU-B1.FL-064,,100B-FCU-BFL-064,44VH7279479,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.64 CAPACITY 30,570 BTU ห้องพักฟื้นในห้องแร่รังสี เครื่องอยู่ฝั่ง เซเว่น",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1159,ALTER,ALT-030,100B01-HVAC-FCU-B1.FL-065,,100B-FCU-BFL-065,1701041,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.65 CAPACITY 32,063 BTU ห้องอาบฟิมล์รังสี",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1160,CARRIER,42VFS012W-10RN,100B01-HVAC-FCU-B1.FL-066,,100B-FCU-BFL-066,44VH7585145,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.66 CAPACITY 39,200 BTU ห้อง UPS เครื่องที่ 1",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1161,CARRIER,42VFS012W-10RN,100B01-HVAC-FCU-B1.FL-067,,100B-FCU-BFL-067,44VH7585143,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.67 CAPACITY 39,200 BTU ห้อง UPS เครื่องที่ 2",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1162,CARRIER,42CH012BW3RP,100B01-HVAC-FCU-B1.FL-068,,100B-FCU-BFL-068,44VF1408166,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.68 CAPACITY 38,660 BTU โถงทางเดินบนชั้นลอย B1",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1163,CARRIER,N/A,100B01-HVAC-FCU-B1.FL-069,,100B-FCU-BFL-069,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.69 CAPACITY 25,350 BTU ห้อง OFFICE",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1164,CARRIER,42CH008BW3R0,100B01-HVAC-FCU-B1.FL-070,,100B-FCU-BFL-070,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.70 CAPACITY 25,350 BTU ห้อง LOUNGE",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1165,CARRIER,42CH006BW3R0,100B01-HVAC-FCU-B1.FL-071,,100B-FCU-BFL-071,44VE1405775,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.71 CAPACITY 20,200 BTU ห้อง LOUNGE",,FL.B,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-FB1,"โรงพยาบาล 100B - ชั้น B1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1166,CARRIER,42CH004W2L0,100B01-HVAC-FCU-1.FL-001,,100B-FCU-1FL-001,44VK7284460,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.72 CAPACITY 12,100 BTU ห้องโภชนาการ / ตัวที่ 2",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1167,CARRIER,42CH004W2LD,100B01-HVAC-FCU-1.FL-002,,100B-FCU-1FL-002,44VK7284460,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.73 CAPACITY 12,100 BTU ห้องโภชนาการ / ตัวที่ 3",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1168,CARRIER,N/A,100B01-HVAC-FCU-1.FL-003,,100B-FCU-1FL-003,N/A,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.74 โถงลิฟต์ส่วนพระองค์",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1169,CARRIER,42CHBS012W10-RAD,100B01-HVAC-FCU-1.FL-004,,100B-FCU-1FL-004,44CB6002022,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.75 CAPACITY 13,000 BTU ห้องศูนย์ Referral",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1170,CARRIER,42CHBS018W-10RAD,100B01-HVAC-FCU-1.FL-005,,100B-FCU-1FL-005,44CB6001972,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.76 CAPACITY 18,000 BTU ห้องเก็บอุปกรณ์การแพทย์ ER",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1171,CARRIER,42HBS012W-10RAD,100B01-HVAC-FCU-1.FL-006,,100B-FCU-1FL-006,44CB6002001,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.76 CAPACITY 13,000 BTU ห้องวัดรังสี ER",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1172,CARRIER,42CHBS012W,100B01-HVAC-FCU-1.FL-007,,100B-FCU-1FL-007,44CB6002025,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.76 CAPACITY 13,000 BTU ห้องแยกผู้ป่วย",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1173,CARRIER,42CH004W2L0,100B01-HVAC-FCU-1.FL-008,,100B-FCU-1FL-008,44VH7278606,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.76 CAPACITY 12,109 BTU ห้องควบคุม (108)",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1174,CARRIER,42CH006W3R0,100B01-HVAC-FCU-1.FL-009,,100B-FCU-1FL-009,44VJ7281746,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.77 CAPACITY 12,100 BTU ห้องสังคมสงเคราะห์",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1175,CARRIER,42CH006W3R0,100B01-HVAC-FCU-1.FL-010,,100B-FCU-1FL-010,44VJ7281746,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.78 CAPACITY 19,450 BTU ห้องการเงิน",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1176,N/A,N/A,100B01-HVAC-FCU-1.FL-011,,100B-FCU-1FL-011,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.79 ห้องผลิตภัณฑ์ที่ระลึกในพระดำริ 906",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1177,N/A,N/A,100B01-HVAC-FCU-1.FL-012,,100B-FCU-1FL-012,,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.80 ห้องการเงิน ห้องผลิตภัณฑ์ที่ระลึกในพระดำริ 907",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1178,CARRIER,42JB004CWRH,100B01-HVAC-FCU-1.FL-013,,100B-FCU-1FL-013,44VJ7280700,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.81 CAPACITY 13,480 BTU ห้องพักแพทย์ ER",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1179,CARRRIER,42CLS006W2L0,100B01-HVAC-FCU-1.FL-014,,100B-FCU-1FL-014,44VC7575598,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.82 CAPACITY 20,120 BTU ห้องพิเศษ 1",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1180,CARRIER,42CLS006W2L0,100B01-HVAC-FCU-1.FL-015,,100B-FCU-1FL-015,44VC7575593,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.83 CAPACITY 20,120 BTU ห้องพิเศษ 2",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1181,CARRIER,42CLS006W2L0,100B01-HVAC-FCU-1.FL-016,,100B-FCU-1FL-016,44VC7575844,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.84 CAPACITY 20,120 BTU ห้องพิเศษ 3",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1182,CARRIER,42CLS006W2L0,100B01-HVAC-FCU-1.FL-017,,100B-FCU-1FL-017,44VC7575813,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.85 CAPACITY 20,120 BTU ห้องพิเศษ 4",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
1183,CARRIER,42VFS008W10RN,100B01-HVAC-FCU-1.FL-018,,100B-FCU-1FL-018,44VC756537,,"Fan Coil Unit",,,,,,,,,"FANCOIL UNIT No.86 CAPACITY 26,000 BTU ห้องตรวจหัวใจ4",,FL.1,"In Use",,,2022-09-02,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F1,"โรงพยาบาล 100B - ชั้น 1",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
